,TweetId,Replyto,conversationId,username,rawContent,language,date,location,likeCount,replyCount,retweetCount,followersCount,renderedDescription,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,url,hashtags,source
425,1344756438829158400,1.3447560818353398e+18,1344754742967193600,albmoreno10,"@BABYGAMEROFICI1 @mertenismo10 es que me pasa lo mismo que con el de Manchester United, se queda buscando partido",es,2020-12-31 21:24:54+00:00,Tijuana ,0,1,0,16,XXI || 🇺🇸🇲🇽 || 👻: albmoreno10,221,423,3113,0,128,https://twitter.com/albmoreno10/status/1344756438829158400,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
426,1344756413105655808,,1344756413105655808,mufcMPB,Manchester United have discussed the possibility of signing Norwich City defender Max Aarons but believe they may have to wait until the summer to firm up their interest. Norwich’s asking price for Aarons is a stumbling block. #MUFC [ESPN],en,2020-12-31 21:24:47+00:00,,414,9,16,335803,"Manchester United Transfer News Hub.🔴📲 Sourced transfer news, picking up info from journalists, coverage of new signings after joining, & other #mufc updates.",999,14294,12030,877,1876,https://twitter.com/mufcMPB/status/1344756413105655808,['MUFC'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
427,1344756368570515463,,1344756368570515463,LukeWhosTalking,Everton having a goal disallowed against Manchester United because Sigurdsson was laying in the floor happened this year.,en,2020-12-31 21:24:37+00:00,Craggy Island,0,0,0,3819,26. The reds. Socialism. Guinness. I write about planetary science and astrobiology. (priv @LukeW1996_),875,173285,131444,59,8612,https://twitter.com/LukeWhosTalking/status/1344756368570515463,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
428,1344756361515524096,,1344756361515524096,amontes_98,"Así esta la #premierleague el último del 2020:

Liverpool líder, pero el Manchester United le sigue muy de cerca y con un partido menos.

Del 3° al 9° se llevan solamente tres puntos.

Arsenal 13° con 20pts.

Descenso: Fulham, WBA y Sheffield United. https://t.co/8xtMahfUYC",es,2020-12-31 21:24:35+00:00,Mexico,3,0,2,5578,"Fundador y CM de @WatfordESP. Comunicólogo de la Ibero ⚽️ Me gusta hablar de las principales ligas de Europa, futbol mexicano y 🏀NBA. 📈Fan de las estadísticas",3978,24511,1418,17,15188,https://twitter.com/amontes_98/status/1344756361515524096,['premierleague'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
429,1344756182364393473,1.3447400414788526e+18,1344740041478852610,Israelzzzzzzz,@papaya_ex @bhadboi_xx Manchester United,en,2020-12-31 21:23:52+00:00,,0,0,0,6253,Engineer 👨🏽‍🔧 Entrepreneur 📦Web developer 👨🏽‍💻,2057,142844,207548,8,2036,https://twitter.com/Israelzzzzzzz/status/1344756182364393473,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
430,1344756173673791488,,1344756173673791488,robbmhenry,Check out Vintage 90’s Manchester United ‘pride Of The North’ Scarf https://t.co/JLzqgO8cve ⁦@eBay_UK⁩,en,2020-12-31 21:23:50+00:00,Barnstaple,0,0,0,25,Hello 🌎,20,5550,43,1,252,https://twitter.com/robbmhenry/status/1344756173673791488,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
431,1344756149413933060,,1344756149413933060,rumorstransfers,Grade Manchester United season so far?,en,2020-12-31 21:23:45+00:00,"Barca treble 2009,15 🏆🏆🏆(ALW replies) ",0,0,0,5768,"Keep up with the latest transfer news  right here! rumours ,gossip from Euro,EFL,MLS ,South America newspapers  around the web, scout talents, quizzes 24/7📰⚽️",5122,100815,75658,64,8440,https://twitter.com/rumorstransfers/status/1344756149413933060,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
432,1344756012956454913,1.3446798407845437e+18,1344679840784543746,EltonHarrison41,@Utd_76 Why all know the fa have it in for Manchester United only reason we get punished and others don’t 🤬,en,2020-12-31 21:23:12+00:00,"Bridlington, England",0,0,0,48,,262,3083,6698,0,86,https://twitter.com/EltonHarrison41/status/1344756012956454913,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
433,1344756001589719040,1.3447523729339392e+18,1344752372933939204,alshayaa59,"@ECavaniOfficial We love you Edi, we know you didn’t mean bad thing,be strong ,all fans of Manchester United behind you,don’t let this punishment break you, again all of us love 💪🇺🇾",en,2020-12-31 21:23:09+00:00,San Francisco  California USA,0,0,0,78,,448,2877,2679,0,14,https://twitter.com/alshayaa59/status/1344756001589719040,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
434,1344755838326595584,,1344755838326595584,TheReal_KDubb,English Premier League (EPL) Fantasy Soccer Picks: Manchester United vs. Aston Villa DraftKings DFS Showdown Strategy #DFS https://t.co/e622WmHjVD,en,2020-12-31 21:22:30+00:00,"LA,Houston, NYC, ATL,Tampa",0,0,0,13592,Ent. Finance Consultant/Music Producer-Songwriter/GameChanger/Direct Response/Son of #BobWatson-catch me on KPFT 90.1 FM The Groove Thursdays 1a-3a CST,11623,614799,2806,528,2076,https://twitter.com/TheReal_KDubb/status/1344755838326595584,['DFS'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
435,1344755819997499394,1.3447157278031913e+18,1344715727803191296,Benoitgrizo,@_paulo_andrade_ @mariomarra Que jogo! Ta dando gosto de ver o Manchester United nos ultimos jogos,pt,2020-12-31 21:22:26+00:00,"Basel, Switzerland",0,0,0,14,"Le Grizö 
Commentateur sportif ⚽️🎾🏀🥋                

youtube.com/channel/UC0Kdp…",90,3327,10117,0,101,https://twitter.com/Benoitgrizo/status/1344755819997499394,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
436,1344755780235517954,,1344755780235517954,WillisRaburu,HAPPY NEW YEAR #Choma2020 @TuskerLager Remember successful people look like you and the great Manchester United! If you going through some pain or rough time please don’t suffer alone! TALK! 🙏🏾 https://t.co/GMrk9jZECh,en,2020-12-31 21:22:17+00:00,"Nairobi, Kenya",123,4,7,883458,"UNDEFINED | Strategist, Consultant. Media Personality.",3834,123288,2050,244,12436,https://twitter.com/WillisRaburu/status/1344755780235517954,['Choma2020'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
437,1344755727261429760,1.3445769997387694e+18,1344576999738769409,Build_Kenya_254,@SpursOfficial The match against manchester united 1:6,en,2020-12-31 21:22:04+00:00,,0,0,0,214,Proud to be born in Kenya.,889,2271,9772,0,29,https://twitter.com/Build_Kenya_254/status/1344755727261429760,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
438,1344755634626039808,1.3447199238352364e+18,1344719923835236353,TheFalseCDM,@FAFiltvedt Manchester United should wish SAF a pleasant birthday by signing the next Bruno Fernandes 🥳 https://t.co/MkpcW8ogFf,en,2020-12-31 21:21:42+00:00,,0,1,0,37,"@ inspired by VDB, the first False CDM.",147,195,4498,0,22,https://twitter.com/TheFalseCDM/status/1344755634626039808,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
439,1344755541508317192,,1344755541508317192,djmihai2,"https://t.co/AjZBpXLTWi
Manchester United - FC Barcelona 2-1 Cup Winners Cup Final 1991",en,2020-12-31 21:21:20+00:00,Romania,0,0,0,497,,2460,7561,6904,1,127,https://twitter.com/djmihai2/status/1344755541508317192,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
440,1344755541206323203,1.344754779642323e+18,1344754779642322944,Mutumakimathi_,@Wuon_taji He's always talking about Manchester United 😂😂. Means we are a big clubbb.,en,2020-12-31 21:21:20+00:00,Kenya,0,1,0,5652,"Data Analytics, Science student | Tech Enthusiast | Data Science Lead @gdsc_mksu | Technical Writer: mutuma.hashnode.dev

ta eph'hemin, ta ouk eph'hemin",3256,25037,485301,6,1005,https://twitter.com/Mutumakimathi_/status/1344755541206323203,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
441,1344755377511010313,,1344755377511010313,Ayodi_Avico,This is the year that Manchester United will lift a trophy.,en,2020-12-31 21:20:41+00:00,"Nairobi, Kenya",7,0,0,23346,Messi👑//MUFC⚽//YBNL🤘//Viva la Raza💀,11462,198969,222474,5,4000,https://twitter.com/Ayodi_Avico/status/1344755377511010313,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
442,1344755342501056513,,1344755342501056513,xtrazine,"Former Chelsea, Manchester United boss Tommy Docherty passes on at 92 https://t.co/t64z7nGoS4",en,2020-12-31 21:20:32+00:00,,13,0,3,235621,"Latest news, trends, photos and videos from around Nigeria and world. Join us on Telegram at t.me/xtrazine",0,310396,0,398,1,https://twitter.com/xtrazine/status/1344755342501056513,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
443,1344755330916483074,,1344755330916483074,carlosgarccia68,"Falleció a los 92 años Tommy Docherty, antiguo entrenador del Manchester United https://t.co/E5vhl4GhY8",es,2020-12-31 21:20:29+00:00,Colombia,0,0,0,39,abogado,10,8763,7,0,2130,https://twitter.com/carlosgarccia68/status/1344755330916483074,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
444,1344755244840968192,1.3447395304782725e+18,1344738484939059200,Sholzp,"@Emrykhh @Blue_Footy Barcelona, Manchester United, Juventus, Bayern Munich, Liverpool are one man teams",en,2020-12-31 21:20:09+00:00,,9,1,0,228,Sharing insights on Health.,94,9014,21027,2,71,https://twitter.com/Sholzp/status/1344755244840968192,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
445,1344755222195949577,1.3447545294982595e+18,1344754529498259460,bobrisky222_,"@trending_medic ""Manchester United will lose a Semi Final""",en,2020-12-31 21:20:03+00:00,,1,1,0,29501,The most talked about  🌎 🇳🇬 . entertainer & Social media star,7530,266346,165099,35,5458,https://twitter.com/bobrisky222_/status/1344755222195949577,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
446,1344755199890640900,1.344751951167312e+18,1344751308440526851,ddd_luz,@Rayray44x @MorganW15795789 @utdreport 17 goals on breakout season and getting the legendary #11 at Manchester United is a W !,en,2020-12-31 21:19:58+00:00,Brasil,3,1,0,1209,"Brazilian, BusinessAdministration 🎓, Working at TRE/BA📋, Musician, Sócio Torcedor do @ECBahia, United fan.",1201,68321,242088,7,1712,https://twitter.com/ddd_luz/status/1344755199890640900,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
447,1344754892494295041,,1344754892494295041,emilefadon,Manchester United : la sanction de Cavani est tombée ! https://t.co/2EdsUY3uzz,fr,2020-12-31 21:18:45+00:00,,0,0,0,15,,432,6066,70,3,4469,https://twitter.com/emilefadon/status/1344754892494295041,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
448,1344754871438897152,1.3447481643525038e+18,1344747547278114821,padreydecanocom,"Facundo Pellistri es nuevo jugador del Manchester United (5/10)

El club inglés pagó la cláusula y Facundo Pellistri dejó la institución.

📝 Nota: https://t.co/542vXnVz5A https://t.co/Kq7w92k8Rj",es,2020-12-31 21:18:40+00:00,Montevideo - Uruguay,13,1,0,198560,El Sitio del Pueblo - Página partidaria del Club Atlético Peñarol,158,59622,7784,155,16348,https://twitter.com/padreydecanocom/status/1344754871438897152,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
449,1344754852757385218,,1344754852757385218,nadsmanu,"@ManUtd Manchester United striker Edinson Cavani has been fined and suspended for three matches by the Football Association.
The Uruguay international will miss the upcoming matches, all at Old Trafford, against Aston Villa, Manchester City and Watford !",en,2020-12-31 21:18:35+00:00,Manchester UK,0,0,0,12655,My true love #MUFC. Abode 3.2 miles from theatre of dreams. #CELTICFC #NHS,9837,17950,16550,21,1503,https://twitter.com/nadsmanu/status/1344754852757385218,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
450,1344754778799284225,,1344754778799284225,gufydox,May 2021 be the year we beat Manchester United again and again.,en,2020-12-31 21:18:18+00:00,Nairobi,2,3,0,26114,"| A performing Poet | Cinematographer | Saving up for South Africa, Turkey, Namibia & Zanzibar | #COYG",9465,119796,32946,47,7455,https://twitter.com/gufydox/status/1344754778799284225,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
451,1344754646640963585,,1344754646640963585,rumorstransfers,"Manchester United have identified Juventus star Paulo Dybala as the long-term replacement for Edinson Cavani, according to reports.(daily express)",en,2020-12-31 21:17:46+00:00,"Barca treble 2009,15 🏆🏆🏆(ALW replies) ",3,0,1,5768,"Keep up with the latest transfer news  right here! rumours ,gossip from Euro,EFL,MLS ,South America newspapers  around the web, scout talents, quizzes 24/7📰⚽️",5122,100815,75658,64,8440,https://twitter.com/rumorstransfers/status/1344754646640963585,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
452,1344754595747295232,,1344754595747295232,ChelseaNewsApp,"Michael Owen makes Premier League predictions for Manchester United, Liverpool and Chelsea vs Man City: https://t.co/QU6nJTahdJ",en,2020-12-31 21:17:34+00:00,Stamford Bridge,0,0,0,824,Available on Android (tiny.cc/8ne69y) and iOS (tiny.cc/0pe69y),277,111897,16,4,3615,https://twitter.com/ChelseaNewsApp/status/1344754595747295232,,"<a href=""http://www.footballnewsapps.co.uk"" rel=""nofollow"">Chelsea News App</a>"
453,1344754595604652033,,1344754595604652033,SpursNewsApp,"Michael Owen makes Premier League predictions for Manchester United, Liverpool and Chelsea vs Man City: https://t.co/FvbCbRvqPk",en,2020-12-31 21:17:34+00:00,,0,0,0,847,"Spurs News Mobile App - iOS: itunes.apple.com/app/id647694517
& Android : play.google.com/store/apps/det… #COYS",408,136086,40,20,7817,https://twitter.com/SpursNewsApp/status/1344754595604652033,,"<a href=""http://www.footballnewsapps.co.uk"" rel=""nofollow"">Spurs News App</a>"
454,1344754566185816066,,1344754566185816066,djmihai2,"https://t.co/AjZBpXLTWi
Manchester United - FC Barcelona 2-1 European Cup Winners Cup Final 1991",en,2020-12-31 21:17:27+00:00,Romania,0,0,0,497,,2460,7561,6904,1,127,https://twitter.com/djmihai2/status/1344754566185816066,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
455,1344754542588657666,1.3447515112393236e+18,1344646638682431488,Mufc804,"@josecarreras1 @cesarfermin15 @NetsDaily Im actually going off what my knicks fan buddies tell me, I know how it feels I like Manchester United and the Glazers are sucking us dry, at the end of the day your franchise is way better off without him",en,2020-12-31 21:17:21+00:00,London to NJ,0,1,0,559,"@ManUtd #GGMU #GlazersOut 
@BrooklynNets #NetsWorld 
@Patriots #ForeverNE
@Rutgers
J.Cole Fan",884,34596,163987,3,2220,https://twitter.com/Mufc804/status/1344754542588657666,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
456,1344754531717013508,,1344754531717013508,FlavioTMG,If Manchester United Football Club win the League in 2021. I will tattoo the badge on the right side of my body,en,2020-12-31 21:17:19+00:00,"United States of Amalinda, EL",4,0,0,3237,Marketing is my spillion,1731,68325,24972,4,3384,https://twitter.com/FlavioTMG/status/1344754531717013508,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
457,1344754400225415168,,1344754400225415168,EnglishPre_b,"Manchester United go second after late Marcus Rashford winner sinks... (the Guardian)

Marcus Rashford's deflected stoppage-time shot gave Manchester United an edgy victory over Wolves...

Add your highlights:
https://t.co/79YYEBQbDZ...",en,2020-12-31 21:16:47+00:00,Internet,0,0,0,2704,A English Premier League community with less noise & more highlights on @briefly_tldr. Follow for an invite to join our open beta!,4543,86896,14072,2,122,https://twitter.com/EnglishPre_b/status/1344754400225415168,,"<a href=""https://www.plow.io/anchor/English_Premier_League"" rel=""nofollow"">EnglishPre_Plow</a>"
458,1344754348845367299,1.3446520286985708e+18,1344652028698570755,andysmile207651,@ESPNFC Happy Birthday to 1. Of the best Manchester United managers.Have a great day and thank you for your years of service to Manchester United,en,2020-12-31 21:16:35+00:00,"Leeds, England",0,0,0,5,im a retired man who love man utd and playing online poker with the PKR site,70,35,706,0,1,https://twitter.com/andysmile207651/status/1344754348845367299,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
459,1344754244012941313,,1344754244012941313,Thave_Raez,When ever I see Manchester United on anyone's  Bio I follow ASAP #MUFC #GGMU #EndSARS #2021year,en,2020-12-31 21:16:10+00:00,Earth 🌍 Jersey 🔌 ,0,0,0,16135,"Nothing is new under the sun🌞 Scorpio♏ Introvert🏠🖤 *Dm for Ads, Promo & Campaigns* |*YOUR JERSEY PLUG*| | #MUFC | Idoma 🅱️oy in the North",14388,123548,154193,6,2018,https://twitter.com/Thave_Raez/status/1344754244012941313,"['MUFC', 'GGMU', 'EndSARS', '2021year']","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
460,1344754162685325312,,1344754162685325312,ignacio_marcano,"🚨⚽️ Mensaje contundente de Cavani tras conocer su sanción disciplinaria por “racismo” que lo dejará fuera de las convocatorias del Manchester United por 3 partidos

💭 “Acepto la sanción, pero no la comparto”",es,2020-12-31 21:15:51+00:00,"Madrid, España",32,1,7,3703,"⚽️ Desde Caracas hasta Madrid detrás de un balón de fútbol que acabó en @La_SER. Me ves, me escuchas o me lees en #CarruselAmericano, @Carrusel y @ElLarguero",886,3523,8690,16,1328,https://twitter.com/ignacio_marcano/status/1344754162685325312,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
461,1344753840508297217,,1344753840508297217,_JGachigua,Manchester United is moving from 20 pl titles to 21 in 2021...... retweet n like if you believe so.,en,2020-12-31 21:14:34+00:00,Kenya,4,0,0,4266,"Club: @ManUtd. 
Email: jamesgachigua47@gmail.com.
Education: Bachelor of Economics and Statistics.",4139,26816,42845,0,1402,https://twitter.com/_JGachigua/status/1344753840508297217,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
462,1344753805120991239,,1344753805120991239,Breaking144,"Tommy Docherty is dead, Manchester United, Chelsea react - Daily Post Nigeria https://t.co/6uiWheeIhv https://t.co/Sf0ZGFnnsp December 31, 2020 at 08:55PM https://t.co/1MZ2QTtpeV December 31, 2020 at 09:14PM",en,2020-12-31 21:14:26+00:00,,0,0,0,126,This is our news feed from all our channels on Telegram & News Site below:,0,236526,28,43,44660,https://twitter.com/Breaking144/status/1344753805120991239,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
463,1344753724183470080,1.344753649810092e+18,1344670901162418177,ElliotBelliss_,@camofclass @jamstarter2012 @BBCSport Glory Glory Manchester United nevertheless.,en,2020-12-31 21:14:06+00:00,United Kingdom,1,0,0,947,Aspiring Journalist.                           @ManUtd @Patriots @Celtics,944,9053,9051,1,396,https://twitter.com/ElliotBelliss_/status/1344753724183470080,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
464,1344753713244618753,,1344753713244618753,cambio21cl,"Uruguayo del Manchester United Edinson Cavani fue sancionado con tres partidos y recibió una multa por polémico ""gracias negrito"" https://t.co/xCypsd74JJ https://t.co/ZViwe3aILI",es,2020-12-31 21:14:04+00:00,Santiago - Chile,1,1,1,22400,Más que noticias  Síguenos también en   facebook.com/cambio21cl,3195,170842,30,295,64017,https://twitter.com/cambio21cl/status/1344753713244618753,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
465,1344753682672480257,,1344753682672480257,halfgodhalfG,Manchester United win tomorrow let’s start the new year right please,en,2020-12-31 21:13:56+00:00,🌏,0,0,0,610,"God is God, I am goD || PHIL 4:13 || BORN HUNGRY FOR SUCCESS, don’t sleep on me.",595,38513,2711,2,424,https://twitter.com/halfgodhalfG/status/1344753682672480257,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
466,1344753457899724802,,1344753457899724802,NgospelMedia,"Tommy Docherty is dead, Manchester United, Chelsea react https://t.co/twCvXamOlc",en,2020-12-31 21:13:03+00:00,Nigeria,0,0,0,284,Official page of NgospelMedia.Org - The No. 1 International Urban Gospel blog.   Send Us Your Materials to: info@ngospelmedia.org,30,164458,57,19,39728,https://twitter.com/NgospelMedia/status/1344753457899724802,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>"
467,1344753454842056704,,1344753454842056704,Asitseemstome,"Tommy Docherty, former Manchester United and Scotland manager, dies aged 92
#TommyDochertyRIP https://t.co/bEy5JyklJG",en,2020-12-31 21:13:02+00:00,,0,0,0,467,,268,168981,35795,47,667,https://twitter.com/Asitseemstome/status/1344753454842056704,['TommyDochertyRIP'],"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
468,1344753444800716801,,1344753444800716801,BetAlfaCo,"La #primer #apuesta del #anonuevo2021 en https://t.co/mXeMxQcPwn
El #Everton abre el #PremierLeague frente al #WestHam y después el #patidazo entre el #ManchesterUnited vs el #AstonVilla.
Inicia el año con #BetAlfa https://t.co/C2e20Vs4AP",es,2020-12-31 21:13:00+00:00,Colombia,0,0,0,416,Ahora somos William Hill Colombia 👉@williamhillcol,326,4497,274,2,3039,https://twitter.com/BetAlfaCo/status/1344753444800716801,"['primer', 'apuesta', 'anonuevo2021', 'Everton', 'PremierLeague', 'WestHam', 'patidazo', 'ManchesterUnited', 'AstonVilla', 'BetAlfa']","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
469,1344753420939505664,1.3447534199664394e+18,1344753419966439428,TrevOneutdfan,We Hitchhiked  From Haydock Highland We arrived in London round seven 8 AM that morning and decided to go to Euston station and wait for the Manchester United football special .,en,2020-12-31 21:12:54+00:00,St Helens Lancashire ,1,1,0,5795,"They'll forget all the rubbish when I've gone and they'll remember the football.If only 1 person thinks I'm the best player in the world,that's good enough 4 me",6383,16143,7181,10,1560,https://twitter.com/TrevOneutdfan/status/1344753420939505664,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
470,1344753374235926528,,1344753374235926528,Horndaskoure,"Tommy Docherty is dead, Manchester United, Chelsea react https://t.co/ViJEeFBR0o",en,2020-12-31 21:12:43+00:00,"Abule Egba, Lagos, Nigeria",0,0,0,1912,dailynewscover.com #TeanNaijaMusicCity #SCGang +2348026241811,2247,129994,1128,14,3746,https://twitter.com/Horndaskoure/status/1344753374235926528,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>"
471,1344753350861053952,1.3447519018213294e+18,1344751901821329414,luchog271,@tutemacias Toda persona de bien es hincha del Manchester united pa,es,2020-12-31 21:12:37+00:00,Argentina,0,1,0,70,,234,826,10875,0,61,https://twitter.com/luchog271/status/1344753350861053952,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
472,1344753346947784713,,1344753346947784713,Cle_Etc,"Handled with real dignity by Cavani &amp; Manchester United. No T-Shirts, no fuss... Liverpool, take note.

https://t.co/Qchs9dEYFR",en,2020-12-31 21:12:36+00:00,Belfast ,0,0,0,182,Married. Dad. Irish. Musician. Songwriter. Producer. Teacher. Believer. Cynic. Man United supporter. Dyslexic. Dreamer. Likes a laugh.,38,10820,17760,0,858,https://twitter.com/Cle_Etc/status/1344753346947784713,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
473,1344753193897635840,,1344753193897635840,footballruckus,Football ruckus  : Manchester United and Manchester City to play resc... https://t.co/ldWaQSaipn https://t.co/7ZkrmzJEjA,en,2020-12-31 21:12:00+00:00,"Lagos, Nigeria",0,0,0,39,getting all the controversial gists and more in the world of football,209,5292,12,0,4432,https://twitter.com/footballruckus/status/1344753193897635840,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
474,1344753118299488256,1.3447522793674056e+18,1344613657267888134,j_1702_,"@mcfcdez @jamesryork @Dazza02423090 Least we ain’t built on oil money and we can control our players, not having party’s and then being scared to play us. Manchester United will always be bigger and better than you",en,2020-12-31 21:11:42+00:00,Mindshower Digital Detox,1,1,0,1011,Chinatown by Bleachers #1 fan,1546,29632,113649,3,2308,https://twitter.com/j_1702_/status/1344753118299488256,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
475,1344753036527341574,,1344713806640009217,ChopperCB,@CPFCChris19 No you wouldn’t call Manchester United Manchester because they are the highest ranked team in manny.,en,2020-12-31 21:11:22+00:00,"England, United Kingdom",0,0,0,528,19•Blades⚔️,1067,7188,15525,3,701,https://twitter.com/ChopperCB/status/1344753036527341574,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
476,1344753017346813953,,1344753017346813953,UruguayUtd,"🚨NOTICIAS🚨

Esto expresó Cavani luego de recibir la sanción. Clarito el matador, ni el ni nadie comparte la sanción. 🇺🇾👏🏽

#mufc #ManchesterUnited https://t.co/ED0E5rQodM",es,2020-12-31 21:11:18+00:00,"Montevideo, Uruguay",5,0,0,599,Manchester United || Valverdista,780,1770,2295,4,168,https://twitter.com/UruguayUtd/status/1344753017346813953,"['mufc', 'ManchesterUnited']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
477,1344752842154921985,1.3447521634492293e+18,1344750582557503495,011i3impact,"@Shihab06 @IMPACTWRESTLING Thanks Shihab👍 It's also cool to see another wrestling fan and Manchester United fan, like myself :)",en,2020-12-31 21:10:36+00:00,,3,1,0,862,"Watcher of @IMPACTWRESTLING, plus other wrestling shows. You know, I’m something of an IMPACT enthusiast myself.",1354,5310,21983,2,285,https://twitter.com/011i3impact/status/1344752842154921985,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
478,1344752717965746176,,1344752717965746176,calebp1neda,"Aquí estoy pensando seriamente a donde voy a ir mañana 1ro de Enero para ver el boxing day del Manchester United vs Aston Villa #MUNAVL porque no tengo señal de @SimpleTVVE y no tengo red de @TuMundoInter, !Que cagada!",es,2020-12-31 21:10:06+00:00,"Barquisimeto, Venezuela ",0,0,0,869,"Licenciado en Contaduría Pública egresado de @uclave
Gerente de Auditoria @corporacionbel
Esposo de @cielomdo
Barquisimetano
Protestante
30",427,108370,731,14,1886,https://twitter.com/calebp1neda/status/1344752717965746176,['MUNAVL'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
479,1344752670578503680,,1344752670578503680,KarlixB,"If 2020 was a snowman... @ Manchester, United Kingdom https://t.co/Xs0gqUUgUz",en,2020-12-31 21:09:55+00:00,"Leeds, England",0,0,0,163,"Graphic and UX/UI designer, typographer, music addict, geek, car nut and gamer. Currently calling Leeds home.",679,1657,10,16,123,https://twitter.com/KarlixB/status/1344752670578503680,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
480,1344752667579576322,1.3446467192592343e+18,1344646719259234304,vanderturntt,@ChelseaFC Beating Manchester United once in 5 attempts😂😂,en,2020-12-31 21:09:54+00:00,unknown,0,0,0,727,it's difficult being a single mother especially if you have no kids and You're a guy. gtfo,493,17180,15797,0,236,https://twitter.com/vanderturntt/status/1344752667579576322,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
